"country","category_name","month","video_count","avg_engagement_rate"
"US","Film & Animation","2023-02-01 00:00:00",192,0.0261
"US","Film & Animation","2023-03-01 00:00:00",223,0.0350
"US","Film & Animation","2023-04-01 00:00:00",255,0.0268
"US","Film & Animation","2023-05-01 00:00:00",264,0.0229
"US","Film & Animation","2023-06-01 00:00:00",213,0.0260
"US","Film & Animation","2023-07-01 00:00:00",239,0.0209
"US","Film & Animation","2023-08-01 00:00:00",293,0.0373
"US","Film & Animation","2023-09-01 00:00:00",306,0.0319
"US","Film & Animation","2023-10-01 00:00:00",271,0.0432
"US","Film & Animation","2023-11-01 00:00:00",242,0.0497
"US","Film & Animation","2023-12-01 00:00:00",319,0.0411
"US","Film & Animation","2024-01-01 00:00:00",206,0.0497
"US","Film & Animation","2024-02-01 00:00:00",224,0.0295
"US","Film & Animation","2024-03-01 00:00:00",273,0.0368
"US","Film & Animation","2024-04-01 00:00:00",190,0.0599
"US","Gaming","2020-08-01 00:00:00",311,0.0633
"US","Gaming","2020-09-01 00:00:00",522,0.0526
"US","Gaming","2020-10-01 00:00:00",552,0.0506
"US","Gaming","2020-11-01 00:00:00",605,0.0675
"US","Gaming","2020-12-01 00:00:00",627,0.0580
"US","Gaming","2021-01-01 00:00:00",688,0.0573
"US","Gaming","2021-02-01 00:00:00",821,0.0633
"US","Gaming","2021-03-01 00:00:00",1200,0.0585
"US","Gaming","2021-04-01 00:00:00",1270,0.0554
"US","Gaming","2021-05-01 00:00:00",918,0.0498
"US","Gaming","2021-06-01 00:00:00",2239,0.0620
"US","Gaming","2021-07-01 00:00:00",1314,0.0625
"US","Gaming","2021-08-01 00:00:00",1279,0.0655
"US","Gaming","2021-09-01 00:00:00",1310,0.0664
"US","Gaming","2021-10-01 00:00:00",1494,0.0604
"US","Gaming","2021-11-01 00:00:00",1396,0.0600
"US","Gaming","2021-12-01 00:00:00",1277,0.0618
"US","Gaming","2022-01-01 00:00:00",1338,0.0563
"US","Gaming","2022-02-01 00:00:00",1276,0.0540
"US","Gaming","2022-03-01 00:00:00",1299,0.0589
"US","Gaming","2022-04-01 00:00:00",1324,0.0544
"US","Gaming","2022-05-01 00:00:00",1312,0.0516
"US","Gaming","2022-06-01 00:00:00",1496,0.0455
"US","Gaming","2022-07-01 00:00:00",1512,0.0754
"US","Gaming","2022-08-01 00:00:00",1562,0.0606
"US","Gaming","2022-09-01 00:00:00",1388,0.0531
"US","Gaming","2022-10-01 00:00:00",1288,0.0667
"US","Gaming","2022-11-01 00:00:00",1129,0.0554
"US","Gaming","2022-12-01 00:00:00",1414,0.0495
"US","Gaming","2023-01-01 00:00:00",1153,0.0559
"US","Gaming","2023-02-01 00:00:00",1273,0.0566
"US","Gaming","2023-03-01 00:00:00",1332,0.0523
"US","Gaming","2023-04-01 00:00:00",1173,0.0529
"US","Gaming","2023-05-01 00:00:00",1261,0.0494
"US","Gaming","2023-06-01 00:00:00",1396,0.0505
"US","Gaming","2023-07-01 00:00:00",1141,0.0525
"US","Gaming","2023-08-01 00:00:00",1475,0.0451
"US","Gaming","2023-09-01 00:00:00",944,0.0503
"US","Gaming","2023-10-01 00:00:00",1209,0.0566
"US","Gaming","2023-11-01 00:00:00",1243,0.0489
"US","Gaming","2023-12-01 00:00:00",1412,0.0693
"US","Gaming","2024-01-01 00:00:00",989,0.0578
"US","Gaming","2024-02-01 00:00:00",1328,0.0502
"US","Gaming","2024-03-01 00:00:00",1263,0.0547
"US","Gaming","2024-04-01 00:00:00",489,0.0558
"US","Howto & Style","2020-08-01 00:00:00",159,0.0686
"US","Howto & Style","2020-09-01 00:00:00",304,0.0652
"US","Howto & Style","2020-10-01 00:00:00",258,0.0640
"US","Howto & Style","2020-11-01 00:00:00",321,0.0517
"US","Howto & Style","2020-12-01 00:00:00",268,0.0557
"US","Howto & Style","2021-01-01 00:00:00",241,0.0524
"US","Howto & Style","2021-02-01 00:00:00",199,0.0217
"US","Howto & Style","2021-03-01 00:00:00",208,0.0575
"US","Howto & Style","2021-04-01 00:00:00",160,0.0565
"US","Howto & Style","2021-05-01 00:00:00",79,0.0368
"US","Howto & Style","2021-06-01 00:00:00",240,0.0570
"US","Howto & Style","2021-07-01 00:00:00",144,0.0748
"US","Howto & Style","2021-08-01 00:00:00",128,0.0664
"US","Howto & Style","2021-09-01 00:00:00",144,0.0562
"US","Howto & Style","2021-10-01 00:00:00",136,0.0537
"US","Howto & Style","2021-11-01 00:00:00",150,0.0513
"US","Howto & Style","2021-12-01 00:00:00",104,0.0572
"US","Howto & Style","2022-01-01 00:00:00",205,0.0780
"US","Howto & Style","2022-02-01 00:00:00",151,0.0543
"US","Howto & Style","2022-03-01 00:00:00",148,0.0620
"US","Howto & Style","2022-04-01 00:00:00",174,0.0576
"US","Howto & Style","2022-05-01 00:00:00",126,0.0577
"US","Howto & Style","2022-06-01 00:00:00",157,0.0587
"US","Howto & Style","2022-07-01 00:00:00",113,0.0587
"US","Howto & Style","2022-08-01 00:00:00",134,0.0613
"US","Howto & Style","2022-09-01 00:00:00",108,0.0570
"US","Howto & Style","2022-10-01 00:00:00",119,0.0728
"US","Howto & Style","2022-11-01 00:00:00",124,0.0585
"US","Howto & Style","2022-12-01 00:00:00",97,0.0607
"US","Howto & Style","2023-01-01 00:00:00",172,0.0549
"US","Howto & Style","2023-02-01 00:00:00",84,0.0632
"US","Howto & Style","2023-03-01 00:00:00",123,0.0403
"US","Howto & Style","2023-04-01 00:00:00",110,0.0445
"US","Howto & Style","2023-05-01 00:00:00",141,0.0654
"US","Howto & Style","2023-06-01 00:00:00",94,0.0415
"US","Howto & Style","2023-07-01 00:00:00",98,0.0433
"US","Howto & Style","2023-08-01 00:00:00",121,0.0562
"US","Howto & Style","2023-09-01 00:00:00",135,0.0425
"US","Howto & Style","2023-10-01 00:00:00",154,0.0476
"US","Howto & Style","2023-11-01 00:00:00",201,0.0410
"US","Howto & Style","2023-12-01 00:00:00",131,0.0499
"US","Howto & Style","2024-01-01 00:00:00",224,0.0550
"US","Howto & Style","2024-02-01 00:00:00",139,0.0496
"US","Howto & Style","2024-03-01 00:00:00",168,0.0536
"US","Howto & Style","2024-04-01 00:00:00",106,0.0485
"US","Music","2020-08-01 00:00:00",908,0.0861
"US","Music","2020-09-01 00:00:00",1393,0.0830
"US","Music","2020-10-01 00:00:00",1333,0.0798
"US","Music","2020-11-01 00:00:00",1357,0.0784
"US","Music","2020-12-01 00:00:00",1246,0.0660
"US","Music","2021-01-01 00:00:00",1093,0.0678
"US","Music","2021-02-01 00:00:00",987,0.0714
"US","Music","2021-03-01 00:00:00",1274,0.0703
"US","Music","2021-04-01 00:00:00",961,0.0807
"US","Music","2021-05-01 00:00:00",994,0.0711
"US","Music","2021-06-01 00:00:00",1331,0.0762
"US","Music","2021-07-01 00:00:00",1023,0.0873
"US","Music","2021-08-01 00:00:00",1162,0.0698
"US","Music","2021-09-01 00:00:00",976,0.0895
"US","Music","2021-10-01 00:00:00",875,0.0704
"US","Music","2021-11-01 00:00:00",651,0.0581
"US","Music","2021-12-01 00:00:00",724,0.0651
"US","Music","2022-01-01 00:00:00",680,0.0571
"US","Music","2022-02-01 00:00:00",590,0.0603
"US","Music","2022-03-01 00:00:00",937,0.0663
"US","Music","2022-04-01 00:00:00",911,0.0664
"US","Music","2022-05-01 00:00:00",1048,0.0664
"US","Music","2022-06-01 00:00:00",979,0.0870
"US","Music","2022-07-01 00:00:00",942,0.0744
"US","Music","2022-08-01 00:00:00",1046,0.0746
"US","Music","2022-09-01 00:00:00",920,0.0690
"US","Music","2022-10-01 00:00:00",1020,0.0616
"US","Music","2022-11-01 00:00:00",973,0.0689
"US","Music","2022-12-01 00:00:00",668,0.0698
"US","Music","2023-01-01 00:00:00",693,0.0505
"US","Music","2023-02-01 00:00:00",866,0.0504
"US","Music","2023-03-01 00:00:00",1033,0.0656
"US","Music","2023-04-01 00:00:00",971,0.0665
"US","Music","2023-05-01 00:00:00",1254,0.0486
"US","Music","2023-06-01 00:00:00",936,0.0631
"US","Music","2023-07-01 00:00:00",1092,0.0685
"US","Music","2023-08-01 00:00:00",1009,0.0599
"US","Music","2023-09-01 00:00:00",914,0.0579
"US","Music","2023-10-01 00:00:00",1068,0.0626
"US","Music","2023-11-01 00:00:00",901,0.0470
"US","Music","2023-12-01 00:00:00",796,0.0660
"US","Music","2024-01-01 00:00:00",737,0.0542
"US","Music","2024-02-01 00:00:00",758,0.0501
"US","Music","2024-03-01 00:00:00",836,0.0596
"US","Music","2024-04-01 00:00:00",532,0.0454
"US","News & Politics","2020-08-01 00:00:00",232,0.0235
"US","News & Politics","2020-09-01 00:00:00",219,0.0215
"US","News & Politics","2020-10-01 00:00:00",196,0.0218
"US","News & Politics","2020-11-01 00:00:00",270,0.0085
"US","News & Politics","2020-12-01 00:00:00",121,0.0490
"US","News & Politics","2021-01-01 00:00:00",419,0.0220
"US","News & Politics","2021-02-01 00:00:00",152,0.0230
"US","News & Politics","2021-03-01 00:00:00",260,0.0175
"US","News & Politics","2021-04-01 00:00:00",246,0.0185
"US","News & Politics","2021-05-01 00:00:00",256,0.0133
"US","News & Politics","2021-06-01 00:00:00",154,0.0104
"US","News & Politics","2021-07-01 00:00:00",216,0.0183
"US","News & Politics","2021-08-01 00:00:00",255,0.0184
"US","News & Politics","2021-09-01 00:00:00",252,0.0166
"US","News & Politics","2021-10-01 00:00:00",117,0.0204
"US","News & Politics","2021-11-01 00:00:00",129,0.0211
"US","News & Politics","2021-12-01 00:00:00",88,0.0163
"US","News & Politics","2022-01-01 00:00:00",230,0.0149
"US","News & Politics","2022-02-01 00:00:00",265,0.0143
"US","News & Politics","2022-03-01 00:00:00",534,0.0130
"US","News & Politics","2022-04-01 00:00:00",266,0.0171
"US","News & Politics","2022-05-01 00:00:00",292,0.0149
"US","News & Politics","2022-06-01 00:00:00",209,0.0216
"US","News & Politics","2022-07-01 00:00:00",147,0.0218
"US","News & Politics","2022-08-01 00:00:00",163,0.0168
"US","News & Politics","2022-09-01 00:00:00",344,0.0115
"US","News & Politics","2022-10-01 00:00:00",225,0.0108
"US","News & Politics","2022-11-01 00:00:00",264,0.0140
"US","News & Politics","2022-12-01 00:00:00",202,0.0187
"US","News & Politics","2023-01-01 00:00:00",289,0.0181
"US","News & Politics","2023-02-01 00:00:00",151,0.0154
"US","News & Politics","2023-03-01 00:00:00",151,0.0133
"US","News & Politics","2023-04-01 00:00:00",117,0.0142
"US","News & Politics","2023-05-01 00:00:00",129,0.0156
"US","News & Politics","2023-06-01 00:00:00",239,0.0141
"US","News & Politics","2023-07-01 00:00:00",122,0.0148
"US","News & Politics","2023-08-01 00:00:00",199,0.0183
"US","News & Politics","2023-09-01 00:00:00",144,0.0199
"US","News & Politics","2023-10-01 00:00:00",198,0.0116
"US","News & Politics","2023-11-01 00:00:00",102,0.0168
"US","News & Politics","2023-12-01 00:00:00",186,0.0241
"US","News & Politics","2024-01-01 00:00:00",353,0.0156
"US","News & Politics","2024-02-01 00:00:00",208,0.0198
"US","News & Politics","2024-03-01 00:00:00",218,0.0159
"US","News & Politics","2024-04-01 00:00:00",140,0.0099
"US","Nonprofits & Activism","2020-09-01 00:00:00",9,0.0157
"US","Nonprofits & Activism","2020-10-01 00:00:00",16,0.1240
"US","Nonprofits & Activism","2021-04-01 00:00:00",6,0.0435
"US","Nonprofits & Activism","2021-05-01 00:00:00",22,0.0625
"US","Nonprofits & Activism","2021-06-01 00:00:00",10,0.0541
"US","Nonprofits & Activism","2021-07-01 00:00:00",5,0.0653
"US","Nonprofits & Activism","2021-09-01 00:00:00",17,0.1261
"US","Nonprofits & Activism","2021-10-01 00:00:00",1,0.0414
"US","Nonprofits & Activism","2021-11-01 00:00:00",2,0.0418
"US","Nonprofits & Activism","2022-04-01 00:00:00",25,0.0151
"US","Nonprofits & Activism","2022-05-01 00:00:00",1,0.0150
"US","Nonprofits & Activism","2023-10-01 00:00:00",5,0.0000
"US","Nonprofits & Activism","2023-11-01 00:00:00",1,0.0000
"US","People & Blogs","2020-08-01 00:00:00",358,0.0732
"US","People & Blogs","2020-09-01 00:00:00",503,0.0737
"US","People & Blogs","2020-10-01 00:00:00",476,0.0599
"US","People & Blogs","2020-11-01 00:00:00",506,0.0578
"US","People & Blogs","2020-12-01 00:00:00",438,0.0558
"US","People & Blogs","2021-01-01 00:00:00",535,0.0669
"US","People & Blogs","2021-02-01 00:00:00",463,0.0796
"US","People & Blogs","2021-03-01 00:00:00",545,0.0605
"US","People & Blogs","2021-04-01 00:00:00",545,0.0554
"US","People & Blogs","2021-05-01 00:00:00",447,0.0657
"US","People & Blogs","2021-06-01 00:00:00",662,0.0431
"US","People & Blogs","2021-07-01 00:00:00",662,0.0612
"US","People & Blogs","2021-08-01 00:00:00",452,0.0679
"US","People & Blogs","2021-09-01 00:00:00",654,0.0747
"US","People & Blogs","2021-10-01 00:00:00",489,0.0655
"US","People & Blogs","2021-11-01 00:00:00",555,0.0647
"US","People & Blogs","2021-12-01 00:00:00",693,0.0584
"US","People & Blogs","2022-01-01 00:00:00",712,0.0708
"US","People & Blogs","2022-02-01 00:00:00",607,0.0715
"US","People & Blogs","2022-03-01 00:00:00",680,0.0494
"US","People & Blogs","2022-04-01 00:00:00",545,0.0637
"US","People & Blogs","2022-05-01 00:00:00",457,0.0669
"US","People & Blogs","2022-06-01 00:00:00",453,0.0602
"US","People & Blogs","2022-07-01 00:00:00",423,0.0654
"US","People & Blogs","2022-08-01 00:00:00",508,0.0596
"US","People & Blogs","2022-09-01 00:00:00",558,0.0505
"US","People & Blogs","2022-10-01 00:00:00",461,0.0600
"US","People & Blogs","2022-11-01 00:00:00",486,0.0637
"US","People & Blogs","2022-12-01 00:00:00",485,0.0540
"US","People & Blogs","2023-01-01 00:00:00",569,0.0608
"US","People & Blogs","2023-02-01 00:00:00",453,0.0584
"US","People & Blogs","2023-03-01 00:00:00",497,0.0417
"US","People & Blogs","2023-04-01 00:00:00",432,0.0512
"US","People & Blogs","2023-05-01 00:00:00",421,0.0627
"US","People & Blogs","2023-06-01 00:00:00",563,0.0667
"US","People & Blogs","2023-07-01 00:00:00",419,0.0628
"US","People & Blogs","2023-08-01 00:00:00",421,0.0600
"US","People & Blogs","2023-09-01 00:00:00",410,0.0526
"US","People & Blogs","2023-10-01 00:00:00",433,0.0426
"US","People & Blogs","2023-11-01 00:00:00",451,0.0614
"US","People & Blogs","2023-12-01 00:00:00",494,0.0549
"US","People & Blogs","2024-01-01 00:00:00",542,0.0549
"US","People & Blogs","2024-02-01 00:00:00",464,0.0494
"US","People & Blogs","2024-03-01 00:00:00",514,0.0434
"US","People & Blogs","2024-04-01 00:00:00",212,0.0370
"US","Pets & Animals","2020-08-01 00:00:00",34,0.0622
"US","Pets & Animals","2020-09-01 00:00:00",68,0.0513
"US","Pets & Animals","2020-10-01 00:00:00",21,0.0834
"US","Pets & Animals","2020-11-01 00:00:00",20,0.0487
"US","Pets & Animals","2020-12-01 00:00:00",25,0.0504
"US","Pets & Animals","2021-01-01 00:00:00",50,0.0377
"US","Pets & Animals","2021-02-01 00:00:00",27,0.0587
"US","Pets & Animals","2021-03-01 00:00:00",46,0.0578
"US","Pets & Animals","2021-04-01 00:00:00",19,0.0482
"US","Pets & Animals","2021-05-01 00:00:00",18,0.0469
"US","Pets & Animals","2021-06-01 00:00:00",29,0.0469
"US","Pets & Animals","2021-07-01 00:00:00",26,0.0547
"US","Pets & Animals","2021-08-01 00:00:00",47,0.0524
"US","Pets & Animals","2021-09-01 00:00:00",32,0.0589
"US","Pets & Animals","2021-10-01 00:00:00",25,0.0682
"US","Pets & Animals","2021-11-01 00:00:00",28,0.0637
"US","Pets & Animals","2022-01-01 00:00:00",13,0.0393
"US","Pets & Animals","2022-02-01 00:00:00",23,0.0748
"US","Pets & Animals","2022-03-01 00:00:00",14,0.0375
"US","Pets & Animals","2022-04-01 00:00:00",33,0.0617
"US","Pets & Animals","2022-05-01 00:00:00",18,0.0378
"US","Pets & Animals","2022-06-01 00:00:00",13,0.0501
"US","Pets & Animals","2022-07-01 00:00:00",21,0.0465
"US","Pets & Animals","2022-08-01 00:00:00",34,0.0330
"US","Pets & Animals","2022-09-01 00:00:00",24,0.0351
"US","Pets & Animals","2022-10-01 00:00:00",23,0.0489
"US","Pets & Animals","2022-11-01 00:00:00",29,0.0547
"US","Pets & Animals","2022-12-01 00:00:00",33,0.0265
"US","Pets & Animals","2023-01-01 00:00:00",16,0.0437
"US","Pets & Animals","2023-02-01 00:00:00",23,0.0534
"US","Pets & Animals","2023-03-01 00:00:00",37,0.0451
"US","Pets & Animals","2023-04-01 00:00:00",23,0.0214
"US","Pets & Animals","2023-05-01 00:00:00",40,0.0237
"US","Pets & Animals","2023-06-01 00:00:00",39,0.0394
"US","Pets & Animals","2023-07-01 00:00:00",31,0.0439
"US","Pets & Animals","2023-08-01 00:00:00",10,0.0651
"US","Pets & Animals","2023-09-01 00:00:00",16,0.0441
"US","Pets & Animals","2023-10-01 00:00:00",38,0.0127
"US","Pets & Animals","2023-11-01 00:00:00",12,0.0601
"US","Pets & Animals","2023-12-01 00:00:00",31,0.0127
"US","Pets & Animals","2024-01-01 00:00:00",62,0.0210
"US","Pets & Animals","2024-02-01 00:00:00",29,0.0163
"US","Pets & Animals","2024-03-01 00:00:00",16,0.0314
"US","Pets & Animals","2024-04-01 00:00:00",6,0.0830
"US","Science & Technology","2020-08-01 00:00:00",71,0.0423
"US","Science & Technology","2020-09-01 00:00:00",437,0.0389
"US","Science & Technology","2020-10-01 00:00:00",343,0.0389
"US","Science & Technology","2020-11-01 00:00:00",220,0.0438
"US","Science & Technology","2020-12-01 00:00:00",247,0.0468
"US","Science & Technology","2021-01-01 00:00:00",221,0.0305
"US","Science & Technology","2021-02-01 00:00:00",193,0.0290
"US","Science & Technology","2021-03-01 00:00:00",158,0.0517
"US","Science & Technology","2021-04-01 00:00:00",251,0.0530
"US","Science & Technology","2021-05-01 00:00:00",172,0.0550
"US","Science & Technology","2021-06-01 00:00:00",264,0.0431
"US","Science & Technology","2021-07-01 00:00:00",182,0.0603
"US","Science & Technology","2021-08-01 00:00:00",169,0.0550
"US","Science & Technology","2021-09-01 00:00:00",205,0.0483
"US","Science & Technology","2021-10-01 00:00:00",180,0.0509
"US","Science & Technology","2021-11-01 00:00:00",141,0.0789
"US","Science & Technology","2021-12-01 00:00:00",133,0.0515
"US","Science & Technology","2022-01-01 00:00:00",122,0.0716
"US","Science & Technology","2022-02-01 00:00:00",150,0.0386
"US","Science & Technology","2022-03-01 00:00:00",124,0.0521
"US","Science & Technology","2022-04-01 00:00:00",89,0.0533
"US","Science & Technology","2022-05-01 00:00:00",103,0.0548
"US","Science & Technology","2022-06-01 00:00:00",158,0.0415
"US","Science & Technology","2022-07-01 00:00:00",198,0.0305
"US","Science & Technology","2022-08-01 00:00:00",133,0.0546
"US","Science & Technology","2022-09-01 00:00:00",256,0.0279
"US","Science & Technology","2022-10-01 00:00:00",126,0.0405
"US","Science & Technology","2022-11-01 00:00:00",126,0.0337
"US","Science & Technology","2022-12-01 00:00:00",178,0.0469
"US","Science & Technology","2023-01-01 00:00:00",177,0.0346
"US","Science & Technology","2023-02-01 00:00:00",142,0.0098
"US","Science & Technology","2023-03-01 00:00:00",185,0.0523
"US","Science & Technology","2023-04-01 00:00:00",156,0.0387
"US","Science & Technology","2023-05-01 00:00:00",146,0.0458
"US","Science & Technology","2023-06-01 00:00:00",188,0.0281
"US","Science & Technology","2023-07-01 00:00:00",130,0.0285
"US","Science & Technology","2023-08-01 00:00:00",139,0.0439
"US","Science & Technology","2023-09-01 00:00:00",302,0.0347
"US","Science & Technology","2023-10-01 00:00:00",153,0.0340
"US","Science & Technology","2023-11-01 00:00:00",214,0.0284
"US","Science & Technology","2023-12-01 00:00:00",210,0.0430
"US","Science & Technology","2024-01-01 00:00:00",193,0.0394
"US","Science & Technology","2024-02-01 00:00:00",178,0.0348
"US","Science & Technology","2024-03-01 00:00:00",210,0.0425
"US","Science & Technology","2024-04-01 00:00:00",83,0.0467
"US","Sports","2020-08-01 00:00:00",461,0.0247
"US","Sports","2020-09-01 00:00:00",722,0.0285
"US","Sports","2020-10-01 00:00:00",768,0.0226
"US","Sports","2020-11-01 00:00:00",600,0.0246
"US","Sports","2020-12-01 00:00:00",733,0.0214
"US","Sports","2021-01-01 00:00:00",925,0.0197
"US","Sports","2021-02-01 00:00:00",585,0.0261
"US","Sports","2021-03-01 00:00:00",505,0.0255
"US","Sports","2021-04-01 00:00:00",530,0.0253
"US","Sports","2021-05-01 00:00:00",454,0.0219
"US","Sports","2021-06-01 00:00:00",1054,0.0216
"US","Sports","2021-07-01 00:00:00",626,0.0284
"US","Sports","2021-08-01 00:00:00",691,0.0311
"US","Sports","2021-09-01 00:00:00",536,0.0271
"US","Sports","2021-10-01 00:00:00",739,0.0448
"US","Sports","2021-11-01 00:00:00",566,0.0286
"US","Sports","2021-12-01 00:00:00",521,0.0241
"US","Sports","2022-01-01 00:00:00",561,0.0305
"US","Sports","2022-02-01 00:00:00",627,0.0303
"US","Sports","2022-03-01 00:00:00",528,0.0334
"US","Sports","2022-04-01 00:00:00",587,0.0227
"US","Sports","2022-05-01 00:00:00",715,0.0217
"US","Sports","2022-06-01 00:00:00",604,0.0246
"US","Sports","2022-07-01 00:00:00",598,0.0251
"US","Sports","2022-08-01 00:00:00",682,0.0249
"US","Sports","2022-09-01 00:00:00",648,0.0251
"US","Sports","2022-10-01 00:00:00",853,0.0239
"US","Sports","2022-11-01 00:00:00",802,0.0374
"US","Sports","2022-12-01 00:00:00",786,0.0211
"US","Sports","2023-01-01 00:00:00",963,0.0193
"US","Sports","2023-02-01 00:00:00",698,0.0268
"US","Sports","2023-03-01 00:00:00",799,0.0254
"US","Sports","2023-04-01 00:00:00",934,0.0201
"US","Sports","2023-05-01 00:00:00",746,0.0219
"US","Sports","2023-06-01 00:00:00",665,0.0206
"US","Sports","2023-07-01 00:00:00",580,0.0228
"US","Sports","2023-08-01 00:00:00",785,0.0199
"US","Sports","2023-09-01 00:00:00",1053,0.0183
"US","Sports","2023-10-01 00:00:00",927,0.0191
"US","Sports","2023-11-01 00:00:00",718,0.0196
"US","Sports","2023-12-01 00:00:00",726,0.0201
"US","Sports","2024-01-01 00:00:00",858,0.0209
"US","Sports","2024-02-01 00:00:00",663,0.0227
"US","Sports","2024-03-01 00:00:00",855,0.0207
"US","Sports","2024-04-01 00:00:00",350,0.0187
"US","Travel & Events","2020-08-01 00:00:00",25,0.0653
"US","Travel & Events","2020-09-01 00:00:00",19,0.0481
"US","Travel & Events","2020-10-01 00:00:00",24,0.0464
"US","Travel & Events","2020-11-01 00:00:00",25,0.0702
"US","Travel & Events","2020-12-01 00:00:00",9,0.0185
"US","Travel & Events","2021-01-01 00:00:00",51,0.0415
"US","Travel & Events","2021-02-01 00:00:00",20,0.0435
"US","Travel & Events","2021-03-01 00:00:00",7,0.0410
"US","Travel & Events","2021-04-01 00:00:00",12,0.0544
"US","Travel & Events","2021-05-01 00:00:00",22,0.0213
"US","Travel & Events","2021-06-01 00:00:00",47,0.0616
"US","Travel & Events","2021-07-01 00:00:00",21,0.0499
"US","Travel & Events","2021-08-01 00:00:00",14,0.0744
"US","Travel & Events","2021-09-01 00:00:00",35,0.0732
"US","Travel & Events","2021-10-01 00:00:00",47,0.0908
"US","Travel & Events","2021-11-01 00:00:00",26,0.0660
"US","Travel & Events","2021-12-01 00:00:00",35,0.0535
"US","Travel & Events","2022-01-01 00:00:00",50,0.0851
"US","Travel & Events","2022-02-01 00:00:00",27,0.0511
"US","Travel & Events","2022-03-01 00:00:00",29,0.0685
"US","Travel & Events","2022-04-01 00:00:00",51,0.0444
"US","Travel & Events","2022-05-01 00:00:00",30,0.0379
"US","Travel & Events","2022-06-01 00:00:00",38,0.0425
"US","Travel & Events","2022-07-01 00:00:00",34,0.0471
"US","Travel & Events","2022-08-01 00:00:00",39,0.0539
"US","Travel & Events","2022-09-01 00:00:00",24,0.0512
"US","Travel & Events","2022-10-01 00:00:00",50,0.0435
"US","Travel & Events","2022-11-01 00:00:00",42,0.0503
"US","Travel & Events","2022-12-01 00:00:00",65,0.0453
"US","Travel & Events","2023-01-01 00:00:00",65,0.0416
"US","Travel & Events","2023-02-01 00:00:00",46,0.0213
"US","Travel & Events","2023-03-01 00:00:00",44,0.0375
"US","Travel & Events","2023-04-01 00:00:00",49,0.0425
"US","Travel & Events","2023-05-01 00:00:00",29,0.0547
"US","Travel & Events","2023-06-01 00:00:00",43,0.0622
"US","Travel & Events","2023-07-01 00:00:00",35,0.0488
"US","Travel & Events","2023-08-01 00:00:00",34,0.0410
"US","Travel & Events","2023-09-01 00:00:00",52,0.0505
"US","Travel & Events","2023-10-01 00:00:00",71,0.0420
"US","Travel & Events","2023-11-01 00:00:00",51,0.0445
"US","Travel & Events","2023-12-01 00:00:00",57,0.0380
"US","Travel & Events","2024-01-01 00:00:00",67,0.0212
"US","Travel & Events","2024-02-01 00:00:00",80,0.0210
"US","Travel & Events","2024-03-01 00:00:00",53,0.0457
"US","Travel & Events","2024-04-01 00:00:00",19,0.0342
